tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets,polarity,subjectivity
RT @augustbarchie: @dylsbrien can this user just deactivate already.... there’s never any good takes,False,en,0,1,2021-02-26 00:37:25,1365098609449041922,"['user', 'deactivate', 'already', 'never', 'good', 'takes']",user deactivate already never good takes,0.7,0.6000000000000001
RT @barcharming: i think we could to it if we’d try https://t.co/XjeiruEATK,False,en,0,15,2021-02-26 00:37:06,1365098528763236352,"['think', 'could', 'try']",think could try,0.0,0.0
RT @fcrsythe: bugvarchies when barchie is bones https://t.co/I4ULScpFYz,False,en,0,14,2021-02-26 00:36:58,1365098495233978375,"['bugvarchies', 'barchie', 'bones']",bugvarchies barchie bones,0.0,0.0
RT @dylsbrien: no because....why are ba antis missing the point of friends w benefits?? acting like archie offering to be a distraction for…,False,en,0,18,2021-02-26 00:36:55,1365098482047086600,"['ba', 'antis', 'missing', 'point', 'friends', 'w', 'benefits', 'acting', 'like', 'archie', 'offering', 'distraction']",ba antis missing point friends w benefits acting like archie offering distraction,-0.1,0.025
"RT @havenalu: One thing i know for sure is that many pple jumped back on this trainwreck because of BARCHIE, myself included. Pls @CW_River…",True,en,0,12,2021-02-26 00:36:53,1365098474006605824,"['one', 'thing', 'know', 'sure', 'many', 'pple', 'jumped', 'back', 'trainwreck', 'barchie', 'included', 'pls']",one thing know sure many pple jumped back trainwreck barchie included pls,0.3333333333333333,0.46296296296296297
RT @archietonis: the moans after she pulls his zipper down is sending me so bad https://t.co/cwFlAo6BJj,False,en,0,3,2021-02-26 00:36:31,1365098381962604544,"['moans', 'pulls', 'zipper', 'sending', 'bad']",moans pulls zipper sending bad,-0.4277777777777777,0.47777777777777775
RT @apparentlyalise: i need jealous archie so bad ngl https://t.co/Li57oax41i,False,en,0,14,2021-02-26 00:36:25,1365098359980253184,"['need', 'jealous', 'archie', 'bad', 'ngl']",need jealous archie bad ngl,-0.6999999999999998,0.6666666666666666
RT @bjrchies: there just something about this picture that... https://t.co/4zGQWvbApU,False,en,0,8,2021-02-26 00:36:20,1365098337389707264,"['something', 'picture']",something picture,0.0,0.0
RT @jaceyskeene: all these rvd writers coming out as barchies ITS JUST SO PERSONAL TO ME,False,en,0,4,2021-02-26 00:35:39,1365098163867176960,"['rvd', 'writers', 'coming', 'barchies', 'personal']",rvd writers coming barchies personal,0.0,0.3
RT @jukefangirl: betty easily could've texted archie first to make sure they won't get caught but she went straight to his house...,False,en,0,7,2021-02-26 00:35:35,1365098149216419840,"['betty', 'easily', 'could', 'texted', 'archie', 'first', 'make', 'sure', 'get', 'caught', 'went', 'straight', 'house']",betty easily could texted archie first make sure get caught went straight house,0.3458333333333333,0.6138888888888888
"What were you doing at school Archie.... uhm Night jogging 😅🔥
#Barchie #riverdale https://t.co/d0cwJQ0m0j",False,en,9,0,2021-02-26 00:34:49,1365097955154354176,"['school', 'archie', 'uhm', 'night', 'jogging', 'barchie', 'riverdale']",school archie uhm night jogging barchie riverdale,0.0,0.0
WAIT. BARCHIE???. https://t.co/5k4bV0eFTK,False,en,6,0,2021-02-26 00:34:19,1365097829295943680,"['wait', 'barchie']",wait barchie,0.0,0.0
Oh man this episode of riverdale. Another barchie hookup and a Veronica featuring her husband singing shallow by lady gaga,False,en,0,0,2021-02-26 00:34:17,1365097820307525635,"['oh', 'man', 'episode', 'riverdale', 'another', 'barchie', 'hookup', 'veronica', 'featuring', 'husband', 'singing', 'shallow', 'lady', 'gaga']",oh man episode riverdale another barchie hookup veronica featuring husband singing shallow lady gaga,-0.3333333333333333,0.5
The writers better give us something like this. #Barchie https://t.co/vRZ2o5T0jl,True,en,12,0,2021-02-26 00:33:57,1365097736383660034,"['writers', 'better', 'give', 'us', 'something', 'like', 'barchie']",writers better give us something like barchie,0.5,0.5
RT @barcheated: TED SULLIVAN IS A SICK MAN https://t.co/PbZ7kL78Yo,False,en,0,7,2021-02-26 00:32:08,1365097280693493771,"['ted', 'sullivan', 'sick', 'man']",ted sullivan sick man,-0.7142857142857143,0.8571428571428571
RT @bqmcns: HELPPP MEEEEE THAT IS NOT WHY SHE WENT https://t.co/P57lBi4ahu,False,en,0,2,2021-02-26 00:31:35,1365097142566666241,"['helppp', 'meeeee', 'went']",helppp meeeee went,0.0,0.0
"RT @hcssandras: it’s so funny to me that y’all think this friends with benefits thing isn’t gonna go anywhere like, when has that ever work…",False,en,0,24,2021-02-26 00:31:25,1365097100766310401,"['funny', 'think', 'friends', 'benefits', 'thing', 'gonna', 'go', 'anywhere', 'like', 'ever', 'work']",funny think friends benefits thing gonna go anywhere like ever work,0.25,1.0
the cut from jughead working his shift and being bullied by high schoolers to barchie trying to fuck in the car is peak comedy 2 me,False,en,6,0,2021-02-26 00:31:08,1365097028288716805,"['cut', 'jughead', 'working', 'shift', 'bullied', 'high', 'schoolers', 'barchie', 'trying', 'fuck', 'car', 'peak', 'comedy', '2']",cut jughead working shift bullied high schoolers barchie trying fuck car peak comedy 2,-0.12000000000000001,0.57
RT @emotionaffairs: J wrote a book about Betty's trauma and wrote her as a psycho in another book but they want to talk about Archie???,False,en,0,13,2021-02-26 00:30:24,1365096845865795584,"['j', 'wrote', 'book', 'betty', 'trauma', 'wrote', 'psycho', 'another', 'book', 'want', 'talk', 'archie']",j wrote book betty trauma wrote psycho another book want talk archie,0.0,0.0
Adult Barchie just outsold Teen Barchie sorry but that’s true,False,en,18,0,2021-02-26 00:30:10,1365096783723048962,"['adult', 'barchie', 'outsold', 'teen', 'barchie', 'sorry', 'true']",adult barchie outsold teen barchie sorry true,-0.012500000000000011,0.48750000000000004
RT @JuliDG: I’m loving #Riverdale sm than I am even interested in the whole mothmen thing... lol WHAT IS HAPPENING TO ME?!? haha The Power…,False,en,0,5,2021-02-26 00:30:03,1365096753742180359,"['loving', 'riverdale', 'sm', 'even', 'interested', 'whole', 'mothmen', 'thing', 'lol', 'happening', 'haha', 'power']",loving riverdale sm even interested whole mothmen thing lol happening haha power,0.45,0.57
RT @barchieskeene: fwb that caress each other in silence after sex? where can i find one,False,en,0,6,2021-02-26 00:29:54,1365096719785086979,"['fwb', 'caress', 'silence', 'sex', 'find', 'one']",fwb caress silence sex find one,-0.125,0.375
"RT @cappuchoni: riverdale / one tree hill parallels

✨a thread✨ https://t.co/mBvkDusyO6",False,en,0,59,2021-02-26 00:29:51,1365096704920477697,"['riverdale', 'one', 'tree', 'hill', 'parallels', 'thread']",riverdale one tree hill parallels thread,0.0,0.0
i think we'll get more of barchie scenes 🤦🏻‍♀️,False,en,3,0,2021-02-26 00:29:48,1365096693566304259,"['think', 'get', 'barchie', 'scenes']",think get barchie scenes,0.5,0.5
"RT @jessysoderbeck: Me: omggg Riverdale is so dumb

Also me when Archie and Betty finally bang:
#Riverdale 
#Barchie https://t.co/xRfRmJODyL",False,en,0,89,2021-02-26 00:28:02,1365096250262114307,"['omggg', 'riverdale', 'dumb', 'also', 'archie', 'betty', 'finally', 'bang', 'riverdale', 'barchie']",omggg riverdale dumb also archie betty finally bang riverdale barchie,-0.1875,0.75
"@jillianhinesluv @Barchiedaily I think so, too. But there's also no Barchie stills. It's strange.. idk (Veronica and Archie have 3 stills or something)",False,en,0,0,2021-02-26 00:26:13,1365095792600633351,"['think', 'also', 'barchie', 'stills', 'strange', 'idk', 'veronica', 'archie', '3', 'stills', 'something']",think also barchie stills strange idk veronica archie 3 stills something,-0.05,0.15
"“ spelivia &amp; barchie just don’t have chemistry “ 
me :https://t.co/EDfCcozHkN",False,en,20,0,2021-02-26 00:24:27,1365095348423725056,"['spelivia', 'amp', 'barchie', 'chemistry']",spelivia amp barchie chemistry,0.0,0.0
The #Barchie car scene is so dark. I can't see a thing!! 👀 https://t.co/D76EbCXdQV,False,en,8,0,2021-02-26 00:24:27,1365095347240984578,"['barchie', 'car', 'scene', 'dark', 'see', 'thing']",barchie car scene dark see thing,-0.234375,0.4
@JuliDG Barchie queen 👑 💕,False,en,0,0,2021-02-26 00:24:13,1365095288936005632,"['barchie', 'queen']",barchie queen,0.0,0.0
"RT @Barchiedaily: barchie nation, if any of y'all are available when this is happening be sure to join for the chance to ask riverdale writ…",True,en,0,8,2021-02-26 00:23:27,1365095096039792643,"['barchie', 'nation', 'available', 'happening', 'sure', 'join', 'chance', 'ask', 'riverdale', 'writ']",barchie nation available happening sure join chance ask riverdale writ,0.45,0.6444444444444444
@falconslash STOPSIOJKLGFD no he's a barchie and he genderbends them to make it yaoi &gt;/////&lt;,False,en,1,0,2021-02-26 00:23:22,1365095075672375310,"['stopsiojklgfd', 'barchie', 'genderbends', 'make', 'yaoi', 'gt', 'lt']",stopsiojklgfd barchie genderbends make yaoi gt lt,0.0,0.0
@JuliDG YES BARCHIE QUEEN,False,en,0,0,2021-02-26 00:22:47,1365094927680602115,"['yes', 'barchie', 'queen']",yes barchie queen,0.0,0.0
"My #Riverdale REACTION IS NOW LIVE ON YOUTUBE!

Go check it out and let's all freak out over #Barchie again!

Link: https://t.co/sCnoBUiKhM https://t.co/I5y3vpM80k",False,en,102,11,2021-02-26 00:21:44,1365094664571940864,"['riverdale', 'reaction', 'live', 'youtube', 'go', 'check', 'let', 'freak', 'barchie', 'link']",riverdale reaction live youtube go check let freak barchie link,0.2130681818181818,0.5
Adult barchie &gt; teen barchie if you are confused by this,False,en,20,0,2021-02-26 00:19:32,1365094109422247937,"['adult', 'barchie', 'gt', 'teen', 'barchie', 'confused']",adult barchie gt teen barchie confused,-0.10000000000000002,0.3333333333333333
"RT @barchieskeene: the writers, kj, lili all of them haven’t been pushing barchie just for you guys to complain about how archie will pick…",False,en,0,24,2021-02-26 00:19:25,1365094078615011339,"['writers', 'kj', 'lili', 'pushing', 'barchie', 'guys', 'complain', 'archie', 'pick']",writers kj lili pushing barchie guys complain archie pick,0.0,0.0
@azalben Lol! I loved #barchie in this ep. by the look on their faces after sleeping together you can tell their feelings are definitely gonna complicate things!,False,en,12,0,2021-02-26 00:18:25,1365093827661488128,"['lol', 'loved', 'barchie', 'ep', 'look', 'faces', 'sleeping', 'together', 'tell', 'feelings', 'definitely', 'gonna', 'complicate', 'things']",lol loved barchie ep look faces sleeping together tell feelings definitely gonna complicate things,0.5666666666666667,0.6666666666666666
@brxttanaa I’m emotional bc it’s barchie to my favorite song from when I was like 13 https://t.co/ByD7WDngvl,False,en,1,0,2021-02-26 00:18:24,1365093823118983169,"['emotional', 'bc', 'barchie', 'favorite', 'song', 'like', '13']",emotional bc barchie favorite song like 13,0.25,0.825
“betty and archie aren’t dating but they are endgame” interesting interesting i’m very curious to see if i’ll jump on the barchie train,False,en,2,0,2021-02-26 00:17:37,1365093625114161152,"['betty', 'archie', 'dating', 'endgame', 'interesting', 'interesting', 'curious', 'see', 'jump', 'barchie', 'train']",betty archie dating endgame interesting interesting curious see jump barchie train,0.29,0.6666666666666666
"RT @dipankarjoshi2: @JuliDG The chemistry, the power of #Barchie that has made Riverdale good ♥️
https://t.co/l0V44ZJvRG",True,en,0,1,2021-02-26 00:16:43,1365093402249994254,"['chemistry', 'power', 'barchie', 'made', 'riverdale', 'good']",chemistry power barchie made riverdale good,0.7,0.6000000000000001
everytime i twet about barchie i lose followers.... why do y’all hate good ships,False,en,1,0,2021-02-26 00:16:34,1365093363624591362,"['everytime', 'twet', 'barchie', 'lose', 'followers', 'hate', 'good', 'ships']",everytime twet barchie lose followers hate good ships,-0.050000000000000044,0.75
RT @elizcndrews: i think it makes sense why so many bh/vas are so dismissive of the direction barchie is going into because they’ve most li…,False,en,0,2,2021-02-26 00:14:19,1365092797502681094,"['think', 'makes', 'sense', 'many', 'bh', 'vas', 'dismissive', 'direction', 'barchie', 'going', 'li']",think makes sense many bh vas dismissive direction barchie going li,0.5,0.5
RT @scirqs: idrc if they’re doing a love triangle as long as they end up with barchie,False,en,0,7,2021-02-26 00:13:28,1365092581399433217,"['idrc', 'love', 'triangle', 'long', 'end', 'barchie']",idrc love triangle long end barchie,0.225,0.5
RT @JuliDG: She left bc she is trying to find her sister!!! Also bc Jughead is (after irdk how many years) STILL HOMELESS and living there!…,True,en,0,6,2021-02-26 00:12:59,1365092460045733891,"['left', 'bc', 'trying', 'find', 'sister', 'also', 'bc', 'jughead', 'irdk', 'many', 'years', 'still', 'homeless', 'living']",left bc trying find sister also bc jughead irdk many years still homeless living,0.25,0.25
@Iovewillcome so ur saying u want me to send u all the barchie edits i have 😏,False,en,0,0,2021-02-26 00:09:41,1365091632098512897,"['ur', 'saying', 'u', 'want', 'send', 'u', 'barchie', 'edits']",ur saying u want send u barchie edits,0.0,0.0
RT @slowburnsftw: y’all if you’re available ask Barchie questions!,True,en,0,2,2021-02-26 00:09:23,1365091553660837890,"['available', 'ask', 'barchie', 'questions']",available ask barchie questions,0.5,0.4
@CHER0NICA i’m varchie&gt;barchie but the barchie porch kiss was prettier sorry!,False,en,1,0,2021-02-26 00:08:55,1365091437172424704,"['varchie', 'gt', 'barchie', 'barchie', 'porch', 'kiss', 'prettier', 'sorry']",varchie gt barchie barchie porch kiss prettier sorry,-0.625,1.0
someone needs to edit barchie with shallow and i see fire like plsss,False,en,1,0,2021-02-26 00:08:51,1365091421766770691,"['someone', 'needs', 'edit', 'barchie', 'shallow', 'see', 'fire', 'like', 'plsss']",someone needs edit barchie shallow see fire like plsss,-0.3333333333333333,0.5
@mariazinhaaaaa7 @shipsandfanfics @archiesrcnnie I’m a casual. But I don’t see this much lauded romance with Barchie. They seem fun. But they also seem incompatible.,False,en,6,0,2021-02-26 00:07:06,1365090978957119490,"['casual', 'see', 'much', 'lauded', 'romance', 'barchie', 'seem', 'fun', 'also', 'seem', 'incompatible']",casual see much lauded romance barchie seem fun also seem incompatible,-3.700743415417188e-17,0.4222222222222222
RT @gvrdners: ofc youre gonna get jumped if u speak on barchie........???,False,en,0,7,2021-02-26 00:06:37,1365090860296253441,"['ofc', 'youre', 'gonna', 'get', 'jumped', 'u', 'speak', 'barchie']",ofc youre gonna get jumped u speak barchie,0.0,0.0
@freehopelogan Barchie? so the car sex never happened in the end? lol,False,en,1,0,2021-02-26 00:06:26,1365090813907263491,"['barchie', 'car', 'sex', 'never', 'happened', 'end', 'lol']",barchie car sex never happened end lol,0.8,0.7
"BETTY'S EYELASHES FLUTTERING JUST LIKE THE 4X15 AND 4X17 KISS OH MY GOOOOD

THEY ARE INSANE

#Riverdale #Barchie https://t.co/LE1sXaDVeD",False,en,22,0,2021-02-26 00:04:35,1365090347928481793,"['betty', 'eyelashes', 'fluttering', 'like', '4x15', '4x17', 'kiss', 'oh', 'gooood', 'insane', 'riverdale', 'barchie']",betty eyelashes fluttering like 4x15 4x17 kiss oh gooood insane riverdale barchie,-1.0,1.0
"@Barchie_10 @Barchiedaily we probably will, there’s just none in the promo.",False,en,0,0,2021-02-26 00:02:55,1365089927956938754,"['probably', 'none', 'promo']",probably none promo,0.0,0.0
"who is your acc dedicated to?

username - sam and a taylor song
icon -  darcy
header - sambucky
pinned - my layouts and stuff
loc - pronouns/age/sexuality
bio - matching quote with @sebcevanss 
dn - barchie",False,en,1,0,2021-02-26 00:00:54,1365089420513185799,"['acc', 'dedicated', 'username', 'sam', 'taylor', 'song', 'icon', 'darcy', 'header', 'sambucky', 'pinned', 'layouts', 'stuff', 'loc', 'pronouns', 'age', 'sexuality', 'bio', 'matching', 'quote', 'dn', 'barchie']",acc dedicated username sam taylor song icon darcy header sambucky pinned layouts stuff loc pronouns age sexuality bio matching quote dn barchie,0.0,0.0
the happiness i feel whenever a non-regular riverdale viewer ask what's happening with barchie and i explain they're friends with benefits now https://t.co/frlVlIIel4,False,en,2,0,2021-02-26 00:00:41,1365089366922719234,"['happiness', 'feel', 'whenever', 'non', 'regular', 'riverdale', 'viewer', 'ask', 'happening', 'barchie', 'explain', 'friends', 'benefits']",happiness feel whenever non regular riverdale viewer ask happening barchie explain friends benefits,0.7,0.2
"points were made.
#Barchie #Riverdale https://t.co/nN3ianDrfJ",True,en,2,1,2021-02-26 00:00:15,1365089254943035393,"['points', 'made', 'barchie', 'riverdale']",points made barchie riverdale,0.0,0.0
when layla and i get caught up w rvd and she ends up shipping barchie what's my move,False,en,2,0,2021-02-25 23:58:22,1365088782115045380,"['layla', 'get', 'caught', 'w', 'rvd', 'ends', 'shipping', 'barchie', 'move']",layla get caught w rvd ends shipping barchie move,0.0,0.0
i ship bughead/barchie/varchie/beronica like be like me????,False,en,0,0,2021-02-25 23:58:00,1365088691862003719,"['ship', 'bughead', 'barchie', 'varchie', 'beronica', 'like', 'like']",ship bughead barchie varchie beronica like like,0.0,0.0
not @azalben saying that the barchie story feels like a long-awaited dream?! https://t.co/OLBgiw4ZKG,False,en,40,8,2021-02-25 23:57:28,1365088555668824076,"['saying', 'barchie', 'story', 'feels', 'like', 'long', 'awaited', 'dream']",saying barchie story feels like long awaited dream,0.0,0.0
@TVLine @BarchieUpdates #barchie is endgame https://t.co/I2kDEduAj1,False,en,6,1,2021-02-25 23:56:57,1365088425897046019,"['barchie', 'endgame']",barchie endgame,0.0,0.0
if barchie wont end up together at the end then whats the point of riverdale? 🤨,False,en,5,0,2021-02-25 23:54:03,1365087697887391747,"['barchie', 'wont', 'end', 'together', 'end', 'whats', 'point', 'riverdale']",barchie wont end together end whats point riverdale,0.0,0.0
RT @BarchieUpdates: If Betty and Archie won’t end up together then what’s the point of #Riverdale https://t.co/qofnAkI8MM,False,en,0,252,2021-02-25 23:53:23,1365087528072581121,"['betty', 'archie', 'end', 'together', 'point', 'riverdale']",betty archie end together point riverdale,0.0,0.0
aaaa more barchie spoilers pls i have exams today,False,en,0,0,2021-02-25 23:53:11,1365087476377784322,"['aaaa', 'barchie', 'spoilers', 'pls', 'exams', 'today']",aaaa barchie spoilers pls exams today,0.5,0.5
